Geneid,ddb_pd_005_DDB_PD_005_AMBR_7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_7__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_8__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S02_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R7__S10_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S07_RNAseq,ddb_pd_005_DDB_PD_005_AMBR_R8__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R1__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R2__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R3__S10_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S02_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S07_RNAseq,ddb_pd_023_DDB_PD_023_AMBR_R4__S10_RNAseq,ddb_pd_038_DDB_PD_038_AMBR_R7_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R7_S11_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S03_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S07_RNA_seq,ddb_pd_038_DDB_PD_038_AMBR_R8_S11_RNA_seq
b2119,0.852539362905633,0.8455090063072981,0.5563467467293622,0.0,0.6758773420891092,1.0678040350916294,0.6431933277002644,0.5710237499990249,0.40195788078532485,0.5309271725265652,0.6499213986033137,0.5844825598577548,0.7835514118697982,0.6546024363271145,0.5832111998427596,0.3831751196061488,0.7361974833944355,1.3261415326291124,0.2445000883832092,0.592336681639898,0.9963697000402224,0.0,0.9257809445929852,0.7138916847476026,0.2149993543677415
b2120,1.4218018630071616,1.1200801548377737,1.6588069905133518,0.4644729919144201,1.2792256697493336,0.9050927560493299,1.0140944391860547,1.2225453976547886,1.4265827278971632,1.1467593693007139,1.6353095613593305,1.3282567211867105,0.8694054546265015,1.2867625228188595,1.3708956374398513,1.6354515245013093,1.4421131213101983,1.8638509789940156,1.466862498171841,1.036171257941431,1.3473823241442577,1.1452828097776466,1.194839109064819,1.2942561883883708,1.4268843003567437
b2121,0.8811280908138841,1.0126940009188437,1.5767520578601013,1.335289715772635,1.3369930104624133,1.2630030867412627,0.9771103005010988,0.9487175555036392,0.9435141746657213,1.0248578641738988,1.1547003330225971,1.0815436385052062,1.0741324360507511,0.7548257517722463,1.4591933768321836,1.7976831953706176,0.7116471047046952,0.9726577491003949,1.162338365820606,0.5716807244044633,0.30829373615001965,0.5714700259171115,0.7564971005184445,0.6899206625841966,0.6921382114726061
b2122,1.6802353312298972,2.00653949884595,1.8071917596526395,1.5247912262443262,2.020351971590506,1.5563790253464465,1.9943251813513063,1.4049043436913118,2.1726274936236774,1.9591463725520069,1.592342494425506,2.150447170655119,1.8972376886072644,2.0771134475776285,2.2988453825450614,2.0188043461406195,1.6783626595712702,2.1570027422692393,2.057006081774711,1.2007066546469738,1.9768715825335843,1.9709901984695681,1.4326168758182385,1.8660029991295017,2.2030318328271004
b2123,1.976350440862255,2.469749514060769,1.5832480951122583,1.5232623068685005,1.9324793617623217,2.6248003061354326,2.314001284782781,1.4419417474734793,2.3688864402165843,2.4179657047730916,2.1221833750378587,2.7838708582701277,2.4385390524396944,1.8901970260967533,2.296978099390994,1.4816401392405563,1.527673419620033,2.5203634826132393,2.298042635779989,1.3760607484981657,2.508578269760887,2.8639025443218102,1.82574513151042,2.2548179724381634,2.566671771915186
b2124,6.182560323980257,6.364179492786877,6.62810911969716,6.070155450467069,6.4296329909707906,6.487223709260063,6.412249380825399,6.022237956862779,6.3570891533078,6.392646204102808,6.170965960431847,6.361554038466065,6.364428982712392,6.339599613537953,6.639153890194557,6.439792654334827,6.166115015806706,6.7890215908872245,6.454205877808029,6.134540957330761,6.428239202564044,6.2880713404294255,6.525347307630468,6.74924898047874,6.344429558881564
b2125,4.491302705094391,5.067954742713813,4.445026866564548,3.408974700722133,5.272741126566969,4.839676875497276,5.37904742718496,3.988441528454169,4.793278397988636,5.255456238596698,4.099196709714298,4.830339785815967,4.969542540417216,4.3450430281273125,4.826654237914321,5.240668977794313,4.226743682839171,5.08451419888137,5.073898300686227,4.571696592304146,4.6265640214045085,4.914864397454833,4.625163999034847,4.775428690077876,5.058641051877222
b2126,4.1456664800415854,5.274389995247755,4.396371960106529,4.358804430092135,5.50011082507073,5.148095964204384,5.514257145413287,4.434408200751343,5.363067586467168,5.658326280326598,4.102094547720371,5.255884543698166,5.732936235274734,4.308999821739828,5.427797329717894,5.743119419567803,4.057724422426245,5.4682706306641755,5.6446410074448705,3.8304634375693896,4.612182841360179,5.33680523769709,4.204291527736628,5.014555663275534,5.417089914365445
b2127,6.548741252603052,7.652202193812609,6.927000908001151,6.121335372223758,7.498851724810434,7.8101270243449745,7.510655560928073,6.427306330719038,7.602518730570905,7.3433075457103865,6.406266019319807,7.592233797377201,7.339638972192047,6.389888769934376,7.791906642341924,7.569470915912089,6.478211958119448,7.688651943069698,7.594898018743539,5.509758967586423,8.525389277248912,7.560669375595293,5.740642963571922,8.521443071383715,7.216755215200188
b4542,4.62253064186787,4.202419367251611,5.5406579067684545,5.36076443281078,5.4322359236814695,4.929633881881988,4.564289813730502,4.865590838034601,5.430186660286753,5.578301137347589,5.363442848256173,4.884643663795492,5.383115597145206,5.607767438657924,5.176451316745929,5.554945386333144,5.166275214737927,5.188389128678646,5.781468599288106,4.031882411490065,3.0916132395118683,3.315357035955515,3.776202822866896,3.1810187650280586,4.565960398470893
b2128,4.544590990990213,4.689173548051928,4.899226947546437,4.989077440102561,4.161169561474783,4.670343469892371,4.133248788787536,4.525635027124849,4.71885284654464,4.230702872233417,4.833668458216361,4.495068075647781,4.266335393610873,4.575930176979599,4.4099318382906425,4.491675518674667,4.8545759437710885,5.2144406396772895,4.396223912674941,4.3671955185340225,4.9530137939966945,4.228152669861998,3.7917788119965468,4.590794432652552,3.8706129076246896
b2129,4.923182492512197,4.636458871460425,4.423076074736387,5.296490677157345,4.7025415188190784,4.936391609678027,4.3784238045691914,5.109071701960119,5.1664769155899775,4.458030124964663,5.21986442366851,4.913800350325667,4.471555736106635,4.98599532493316,5.126971625769905,4.912927648789012,5.336973154539707,5.254943215866087,4.941250707492404,4.7465479434338596,5.654894342627111,4.68593520963214,4.884474667299021,5.249492088711831,4.2572821094490365
b2130,5.17780638928152,5.171333020291854,5.189380505342173,5.5883423581355975,4.653309404633296,5.400428879758461,4.502116420786035,5.256123252667826,5.06529935964304,4.567451185148728,5.3948768394087825,5.034990778963556,4.530769769337722,5.282915474979072,5.143898171775427,4.620692772579711,5.310831615207533,5.549436231988231,4.776052789712326,4.927985735435582,5.66082157936027,4.729630110958277,4.5340544658462845,5.456077444259273,4.762620430406909
b2131,7.009104055973331,7.194016914655846,7.0535956751148845,7.055995736706349,7.035597182934164,7.417214509033356,6.9575568369455745,7.008251826213317,7.2327635925578555,6.769610950736579,7.066007328495424,7.185679031135729,6.674514753340108,7.025093667835319,7.314562859797734,7.038441294410029,7.098064684824097,7.393061635284876,7.072975105767205,6.438310771860922,7.543836451388766,6.874477138035392,6.552370943667569,7.420493799924796,6.85504637307123
b2132,5.720192306722433,5.518694163066311,5.787377112175273,5.788286322215833,5.909066991790689,5.480194070307233,5.664781214895171,5.807261974073392,5.427069902611131,5.715865815885479,5.721894762177622,5.360458365942135,5.642484634264531,5.818652274040085,5.442774495499984,5.9215047044267015,5.732941386457381,5.774293645678737,5.857357483968573,6.060926609168192,5.266221280189969,5.706595037383306,5.835662118473174,4.941704645909694,5.7032262171434605
b2133,7.855453322947392,8.29074789842338,8.062651971932562,7.613190674356256,8.849812215696398,8.23619823991389,8.593394206608579,7.508729923826978,8.014176689158656,8.54773629517241,7.562073469069032,7.987250058230953,8.423468656183168,7.563109678471463,8.05379186980366,8.409825362466469,7.691843232451172,8.054532545432327,8.360615539645929,7.5958342103716445,7.782046016653724,8.102323254149537,7.780022559493696,8.039250149087442,8.38317955683676
b2134,6.373286406029158,6.180773062270439,6.404299813914024,5.981550899006781,6.076673899421424,5.595228290932121,6.022315801640841,6.0575217356933155,5.7814427652699925,5.997790721166025,6.064479876718389,5.771825979581171,5.953244782578306,6.003717083519099,5.937339898814219,6.1010094860757835,6.16109445788741,6.263917697914236,5.993864656915438,5.688355228908819,5.559586605973389,5.652764759919314,6.078509256210726,5.8805236693527405,5.970661662225479
b2135,6.019945609920946,7.717355717295237,5.904742736625913,6.133790001273929,7.3996204421039256,7.94640378213578,7.5423127071206375,6.058523571589651,7.829218382090477,7.50048122039427,6.3832327785651914,7.954200585222067,7.565103063459554,6.252403621996323,8.032334730561113,7.899405180005108,6.194890431622572,8.209353060777309,7.890865679666001,4.558644579762291,8.387996376246653,7.698802596677489,4.754585079711225,8.363889574366498,7.54703547626921
b2136,4.719594050461748,4.923723862308194,4.627500534570601,5.9266044305268215,5.14840455538187,5.3526966364580115,5.286814233347767,5.238780851817814,5.543044452228222,5.09209944491141,5.343509050543593,5.752850837335594,5.180934522478394,5.141107497324258,5.512962532681753,5.456556104154895,5.394813653876183,5.971311696913576,5.427271969754738,4.708460972196811,5.812641264366409,5.309432716666727,4.523478208065409,5.421027702717119,4.936451829711214
b2137,4.807665017011724,4.829235677300631,4.385775070693321,5.606763738316112,4.655168549917961,5.661388842259381,4.846945898389753,5.063606459526578,5.22014638618535,4.673681043253564,5.3011561609426785,5.373360102900097,4.849747013795438,4.746762427371643,5.44230169869697,5.032856673897132,5.17811941286821,5.652661849789173,5.256063955763064,3.909518140434476,5.965769539926387,4.216205664640964,3.7656335239361147,5.560888460243434,4.406718038627309
b4679,9.81108899239673,10.068409013759995,10.081057060913396,8.76150826643159,9.604157667919706,10.140169020582425,9.647713170883039,9.658844777909405,9.954735221294518,9.364772547939703,9.582032143081246,10.01835035516064,9.467621713331031,9.701915363719117,10.107556281135706,9.469482250632243,9.469176200488,9.738599127014254,9.306262231827436,6.952568702470661,9.246167617899589,9.07366394467981,7.94220172677427,9.293821619862076,8.73475894323322
b2140,3.461045738372909,3.873329394260542,3.548734898435245,3.9649158639555138,3.4683078114733457,3.672805490762694,3.700805418031231,4.090576606136893,4.497717968236875,4.023050001960768,3.958413586582764,4.461994183216026,4.175547003239693,4.3428953949822064,4.2427042935484325,4.234364977774996,3.8842527807740854,4.900062388237108,4.133214831111523,4.325609819724485,3.762621250255597,3.4856063072825214,3.449150697477048,3.03044118336571,3.594110052942106
b2141,3.232046117188004,3.330913262695339,3.2442936392885997,2.4170349397806783,3.012117594640531,3.8037753792728015,3.214084571959263,3.3613590081499605,3.5803431703680957,3.421328161125913,3.1319274790869307,3.915275427901435,3.1498010907939347,3.378896031298246,3.8675949912806495,3.2806580239276264,3.281284689223608,4.007594987201356,3.76568699968254,2.490263067867933,3.72467445836763,3.3714059706327024,2.7852269869944464,3.9866552743846504,3.152995803745195
b2142,4.081465117929886,4.649970796690621,4.383933570332954,3.993727684312803,4.078506829471177,4.800747743863458,4.087269198352884,3.8375214883381106,4.531058971947685,4.438464842805746,4.032075617440436,4.641975980664837,4.444123281412216,3.9840014230555743,4.899212894118352,4.501897164592716,3.8827059814244396,4.872882048291243,4.502858601197241,2.8786934046787733,4.269952539577884,4.550315975595114,3.23977027515195,4.897224538111272,4.052208473049576
b2143,5.636869437112993,7.7054371525478995,5.458189169458904,6.30888777129153,6.788706081015489,7.699304329527551,6.474607036839748,5.608825979544543,7.682308095068195,7.176458710304123,5.58774177327797,7.562852462944178,6.426872460846182,5.552279790509058,8.085041947116066,7.003071591607438,5.6946946134425325,8.059879584716969,7.087338552019177,4.91424229073075,7.580313657509104,6.029379954543373,4.999950448805758,7.5941234671983,6.667511348395685
b2144,4.372877577861186,4.418851968493021,4.6794560547717925,4.714662018249563,4.560442288229135,4.59770314979129,4.3485908623856675,4.570918815948538,4.452630862067507,4.817737812006882,4.58644834929941,4.238791242385496,4.928780749925707,4.5461288298482065,4.839367369419551,4.8266456910134705,4.507859181676645,5.168203863835028,4.399983888345846,4.054282565391263,4.194270146894347,4.609386739066883,4.203078189206522,4.259748147793592,4.370734456102234
b2145,4.696306222570535,4.597066353931562,4.687447716390498,5.064970371702248,4.5040939649660965,4.693261093430914,4.727423315121896,4.5597304249235755,4.264815990427326,4.2820860908613625,4.599312735527173,4.257907432374291,4.693554143392463,4.3138840837160926,4.072401676972567,3.8189845528162816,4.388081569947303,4.321813519491119,4.15055228428649,4.031882411490065,4.252383258734797,4.402432410690214,4.846023016701844,4.641912182333009,4.469010587474338
b2146,2.4610899218048345,5.6647657301826255,2.6727577586202997,2.37672918764038,4.16849899776601,5.821791489319285,4.112233554090177,2.509619451791368,5.564190760311698,4.037083111927503,2.807816085627067,5.6060807837004685,3.9382010789155166,2.565723434764084,5.661778795238442,3.923256858111081,2.5356670286404155,5.454048476698487,3.822547580010337,2.283112736844932,5.42548637908329,4.014785963876529,2.261766618197031,5.567542242248447,3.5699866799623896
b2147,2.446978971546713,4.820982111625832,2.3161319234136655,3.122157444353042,3.823999011311759,5.261029333655337,3.9863245017617532,2.80520439818727,4.961103013416753,3.7947637141564634,2.7583258229828695,5.124628743325714,3.8680145809168853,2.7693009159885174,5.168647719628405,3.7365319689662835,2.8515848506571544,5.277072835875491,3.6499541916659717,1.9935089229370642,5.181290887892377,3.7449376642576406,2.264535486956855,4.888842785296756,3.5207623359433207
b2148,2.7399295640957404,6.67448641230294,3.070374944773687,2.9731367180723938,7.091546492147855,6.1349308818826955,6.778752463121728,3.2675605573556603,6.348118832312185,6.781083626288595,2.7704882274991856,6.287598184943549,6.6747944627571005,3.425066609215579,6.560273199429452,6.776441512812398,2.925569775658854,6.607540214237358,6.896814553981616,2.7725454210042835,5.6292432023827965,6.6644804525000465,2.809122802369654,6.085187116663668,6.772964749274827
b2149,2.802857882075674,7.123174492776778,3.1942263771574604,2.8605254405981038,7.365136627772042,6.395705414060923,7.210750233783912,3.0072230716967856,6.743688353016094,7.087480254712659,3.110978342278724,6.641334355199172,7.110371483658211,3.1560228228800025,6.835268788399377,7.116474881192215,3.092813262346695,6.778200024924382,7.3249440956636525,2.7430200285612125,6.475387023819229,6.948750910192817,3.1045443201559144,6.796063280353575,7.301143911061444
b2150,4.50061910040726,9.666099780449859,4.188599380792705,4.659442118958614,9.796872907352114,9.28354439594435,9.770726542534236,4.715628597203873,9.427013807984778,9.573911586311253,4.741174851004911,9.39971682217524,9.678206727002019,4.702458549711538,9.58731019262397,9.76018608532925,4.76937508247886,9.549834734946275,9.989908004444105,4.725605709641001,9.731283735099407,9.64496968349792,4.509254831942818,9.692291294892257,9.809892332443969
b2151,2.952819212769444,5.829192367692246,3.0158213040802915,2.7704216630679595,5.587739766493441,5.427903375808785,5.634023427135667,2.8776635532754926,5.465672602681061,5.647594716568505,3.1518632821480757,5.371879614237879,5.564803716157905,3.010372367235242,5.523333319994482,5.684829968228834,3.067409860363366,5.206186281763401,5.589172111720582,2.697771817897399,5.216050734050956,5.383476768219497,3.353850635928824,5.73443747507275,5.6608783786003745
b2152,4.984187662497982,3.6136760563332606,4.509136130920748,5.447105402581966,4.530059730667159,3.703477511219993,4.315670053680967,4.884610159336955,4.187675614259078,4.560159903629784,5.145062178438427,4.071635236722252,4.720903495488838,5.168441627507957,3.8971157549108093,4.4705441322657675,5.100514549303609,4.381627602613472,4.402355615452819,4.818331610321216,3.639483850908949,4.076187910295817,4.5340544658462845,4.0314750027788255,4.439922891517574
b2153,9.646095309325021,8.60551475392625,9.742416098621142,9.534136267802316,9.329395623202721,8.539811170498782,9.187728234254683,9.371100999266067,8.433232339622146,9.268243939480527,9.442938021047315,8.400409665871006,9.138769011912466,9.409448163386024,8.36027389067912,8.895232928779382,9.502169304684221,8.631453189878435,8.892961970202016,9.32833396828915,8.131263244144655,8.983354125106617,9.91346343330843,8.743301468523134,9.179675840957843
b2154,8.137240419165895,7.952824907270662,8.33494115287292,7.803760348014186,8.425715664456899,8.001723947823308,8.127360301746876,7.8895042823943555,7.6941237249931556,7.971765359550692,7.831329110155302,7.667693137912937,7.883865379850956,7.929510469101863,7.790366723699042,7.978048994673507,7.97250324499069,7.6418889764613205,8.121687237228052,7.216653465053684,7.491609021121516,7.475290316685385,7.46997849085822,7.536929802743881,7.484962266487474
b2155,4.2186342798799155,4.550665301210123,4.823683961368399,3.719438371521588,8.522176096025492,3.8057911231157173,8.562315624399272,4.5380518544180894,4.200801368495361,8.43604813246233,4.286219027786183,4.235774063220696,8.485300788607663,4.491981031122312,4.280133620955054,7.772233881091731,4.025636573489212,4.370520117061027,7.6554526666929625,5.0807811224509996,3.083921362496445,8.087680371201328,5.403141795351089,3.3974653901362752,8.372518856110947
b2156,8.215311957081695,7.413885316117279,8.153539799041939,8.349533934224715,7.2586805471405675,7.517149169408031,7.3740788749792605,8.595457459351309,7.459978833260151,7.46555331951577,8.511074668036207,7.582655362015586,7.541708911481328,8.555243216334162,7.70584531349656,7.3599735934272665,8.50978847645171,7.458943616768938,7.259985603105283,9.063572251263478,6.632524252744505,7.609978418749571,8.852060073782273,6.773134890998959,7.4604562960193554
b2157,5.60729060404928,5.25645191987899,5.5691842496643496,5.856640803270373,5.343265465754235,4.87891864454344,5.564817884940012,5.568771040131943,5.197850610781982,5.509972936217573,5.679169562050819,5.176069905306621,5.723464646873992,5.573275962726246,5.025699390850834,5.671165105151345,5.535314975992252,5.513037578953362,5.752267586587895,5.131679225880815,5.6913980802526005,5.409712026486034,4.466399768734678,5.246214013554103,5.142681901502157
b2158,4.310268569445333,4.332507211228315,4.3242850081419775,4.818458470297879,4.942450812937553,4.679991396784307,4.778851960500613,4.842914533090916,4.772174514766786,4.865138129462738,4.745351785300773,4.572548650858715,5.058332195925509,4.812275031875507,4.669955355143,5.0928993507163565,4.920177062588676,4.794403580713593,5.035445393491959,4.1146046690862725,5.224021993246982,5.498567602149095,3.99368186961883,5.322293747881915,5.579992831462212
b2159,6.576674253024743,6.705097293689286,6.906495910975553,6.627920590864745,6.523784668537041,7.200605254902075,6.58030470494305,6.617986963598275,6.645244579742762,6.564490722401802,6.571058175526584,6.611584642535081,6.313906758476029,6.589263474635589,6.695496832492644,6.488734108987951,6.622289339796957,6.751007853213068,6.4511318800446595,6.33042390586039,6.880363928692615,6.269836035135618,6.358922258801899,6.7171925820207585,6.44080674220084
b2160,5.415334211490353,5.323659438137081,5.514165498071451,4.96428989921092,5.1959338016985726,5.402303125271799,4.94366161935902,5.1877340414304784,5.070901597371684,5.0539971172490015,5.220292126923873,5.181821182798846,5.089092505702984,5.238315084225873,5.322797736918174,4.849755458004592,5.332027352426877,5.115337161481684,4.933060374167341,5.184631057663174,5.516450626413555,5.076010748840743,5.277535375717099,5.352400538064284,5.132129312798845
b2161,1.0144531488415367,1.6502672992486442,1.0461272794021141,0.0,1.9810180372513828,0.9666379466886557,1.5151710785861863,1.1814782442047271,1.564548210866664,1.5809035563391423,1.4509393120272212,1.528175763331027,1.589493728089498,1.3216295642513993,1.3730160816496928,1.8138296405230476,1.2575853942796957,2.4259251969646507,1.6275903433789987,1.123345026681014,1.8473493342521172,1.5791107715011863,0.3931757671717365,1.3406302767038247,1.6315202637696316
b2162,0.5093056506740875,1.8210784519644898,0.6266438463234179,0.9405750854736125,2.0785491329323635,1.4274699585996706,1.622104091001204,0.5069209128624041,1.8480260920003766,1.744585075644511,0.5786165320213021,1.7267417742103837,1.2229849929117294,0.0,1.80556523663481,1.7915090506796116,0.5477509211832527,1.3498833175676144,1.3187588693213548,0.47640706877098987,0.8973799939703727,1.5393383307857862,1.028649247422326,1.0773763554012803,1.3139716647570703
b2163,2.209622978516915,3.669522412317484,2.5774675354341934,1.8576482773880048,3.254778816400937,3.7069329851236885,3.4849563245422845,1.9275966410510166,3.3614220417143996,3.495210002128801,2.0185294972803054,3.3702577831386153,3.6627114517188133,2.0282337179500316,3.512475579312651,3.431345586812827,1.3436640747013004,3.2579997253866684,3.2982246980763614,1.4197363610648905,2.4632805720283666,3.351967612296684,2.092868961897383,2.822549183881001,3.469378452004993
b2164,2.212332178117422,3.109483285705469,2.0686493943103357,2.8540016044636958,3.489325445320745,3.26130954849913,3.4943775888151767,2.6756770450308434,3.2095989385326136,3.3868060834367353,2.3468024675045007,3.117990129899591,3.6356005118918575,2.169538005420027,3.530143236968587,3.450296035248887,2.085953347415548,3.504769484279544,3.7068055267136835,2.2273896856175917,2.8202600705960275,3.1798074770060407,1.9913796587421473,2.942569617019974,3.2947312572930922
b2165,0.5942247248273083,3.2669146301991354,0.40862947100887087,0.9427811125080723,2.9873684380365813,2.8790768376058957,3.4117723303161283,0.5082858825948571,3.286393788362804,3.2884554533176145,0.5801385990687213,3.3327937722257372,3.1749383042757535,0.22215677144131338,3.2439491523960657,3.0719169657754963,0.5492063143898147,3.164070462443502,3.2900630600989493,0.8359637652803164,2.759065414104276,2.7835069877196856,1.1712859851074005,1.7710859225696798,3.142044838436136
b2166,0.42082405710215587,3.8282924668312295,0.4074957229390071,0.0,3.5061812039280955,2.6985906861895126,3.8458560878107493,0.642795998770094,3.309545170161206,3.7925375575875173,0.5786165320213021,3.649497507403524,3.7197763667975807,0.5828814231940855,3.601041217614487,3.5298752030542357,0.6921951203625236,3.7639357730902754,3.6715890607526633,0.6662218682124625,3.22330543561019,4.170953955861525,0.0,2.4920615221285103,3.8268507979223036
b2167,5.645972697033417,6.2626700597206755,5.324356818942515,6.02182684823881,6.077598803538272,6.384574575520373,6.123061878406508,5.674750726403556,6.303074803547283,6.146931142890802,5.923677482480438,6.418715936734881,6.19643126474016,5.801838630442679,6.215660322797913,6.318445747894353,5.790112400177374,6.828365839288,6.488512732472298,5.634785385343646,6.431805114668152,5.789179039267932,4.937739458331089,6.2864170227032385,6.101065123149419
b2168,5.5867259828582885,6.170110681767903,5.32454493647879,6.034658419448645,6.330325313534973,6.378763243957127,6.167634767536315,5.610799853002876,6.34850061864924,6.052558374955543,5.713675415835047,6.3004612535935465,5.9942348008076225,5.698821115457323,6.355556272343245,6.2237350766391035,5.814673514716246,6.680659667693406,6.318674103245394,5.701221671394983,6.5032994721247315,5.769657660296116,5.403270370353401,6.226474218263676,6.089475925590656
b2169,5.450788271813723,5.800497780519332,5.430795001085137,5.1787495378619885,6.1498328585778035,5.967460119666339,5.88759901347164,5.4789265691331055,5.43391985009962,5.881369784163661,5.432696356157188,5.636232095319724,5.839470332025559,5.422203427929854,5.641759245560906,5.882560038627884,5.453600431105853,5.815372707793769,6.151019451273426,5.543015485498755,5.58325510931542,5.196486133039335,5.141822215398066,5.542788562605471,5.75273749634912
b2170,1.5307970457307063,1.9314665223144243,1.5397699467331853,3.291546941466108,2.660379945619325,2.2336698527572847,2.52650612708317,2.046702105279212,2.5201250808455455,2.675065862098775,2.182397802688743,3.0640557053831388,2.5323577754870574,2.6224154759654454,2.6326895468339067,2.5957252799462656,2.10847017146816,3.017544935269524,2.7257400427081997,1.8681087017971376,2.8455202181147263,2.3806733183996522,1.9942617892879517,2.515712093918786,3.045251042675294
b4502,3.14074599118407,3.332746433434569,4.160249014801691,4.815975826940953,4.42059928909973,4.053572020288404,3.7522702854697103,3.368999418678582,2.9746571247959515,3.4999372555067367,3.64892671783873,3.14104022132385,3.801024859552679,4.133534206018903,3.4500154586116065,4.052226182550976,3.336064103732081,3.866853803519962,3.5899818397689436,3.8808258217911953,3.6650615937311732,3.565081149544307,3.458117110507351,3.3053743696185927,3.310612688870904
b2171,6.96771003851565,6.870208614891408,7.10480869761081,6.837279775093432,7.1207652715851575,6.781790532781021,6.978792182032523,6.996177809865706,6.9368374465291875,6.953665008441585,6.846794937551674,6.864183883976207,6.95231826649785,6.91930582753373,6.812590464092881,7.021578397002596,6.957022086101513,7.093760303557996,6.956503862415347,7.07118089495683,6.6272820696784835,6.768412854108331,7.131217480881436,6.755885395139478,6.940904530078671
b2172,3.168723465846153,4.201775367764789,3.4943304795327323,3.2116724178927347,4.968653770613244,4.555472448387612,4.6546449472039475,3.5842419377356247,4.085784216244602,4.630910745188923,3.5312189288709366,4.007106498216563,4.667799087992224,3.3900749283505753,4.390254827006392,4.524679849763809,3.482992437362309,4.410407083575278,4.595092894202778,3.707071449777491,4.736948613536684,4.421974965541321,3.6112268136950108,4.305435369348204,4.649478767807281
b2173,5.254509462777617,4.8683589907703135,5.2347030201868625,5.791750675598705,5.228146256806465,5.189015262972899,5.2219757560097735,5.256830437549844,4.910220987811291,5.04938433237685,4.90881689040955,4.977068123762252,5.0372261965979135,5.0301596224640175,4.921979367324264,4.82554319092703,5.265427860444087,5.1669058033211765,5.035086798559715,5.033070246281192,5.175106423218714,5.00335959176397,5.34017515871668,5.277673282965644,5.048467184690464
b2174,5.657873332244356,3.6492313461137345,5.802975194127056,5.315101234667077,3.4627831907554514,3.463619787938722,4.13935633544757,5.858646927534233,3.830999908997848,3.9934048006015628,6.008134109516113,3.998460329055596,4.035907399795921,6.091989269729329,3.9244310120866213,3.830205281050819,5.874742111781846,4.158587050169125,3.6167300526681854,5.9936888736437375,3.6736655195413546,4.4007814360664765,6.272342660312143,3.7754891835767603,4.239762336516997
b2175,9.418087197238085,10.698399217932668,9.506293742625589,9.03998332941691,10.314934794065946,10.262674164412207,10.547966203638115,9.339337390892075,10.487285545582452,10.72117708886963,9.293614917460452,10.684732200321145,10.751060806325082,9.33937968979233,10.574799776491165,10.756446435733421,9.210758063382308,10.909592408632207,10.776985450868585,9.297551601736165,10.00382586698717,10.86590955267614,9.507407617260407,10.167920369426042,10.94976806587272
b2176,4.871737430175377,5.2380174129295565,5.1359147516634325,4.903106888832492,5.5409196331163635,5.008116412825759,5.248433601952646,5.066904986363692,5.08415312166286,5.338806680737677,5.15496057734898,5.0656872650456055,5.33823921519851,5.130734237662472,5.258627753429834,5.513547627440384,5.041958436683114,5.367918537375517,5.425610503084711,4.553904706610225,4.331807449852715,5.026298051165232,4.616770394272908,4.568344047181988,5.00100312106965
b2177,4.774396549560718,4.513176267444081,4.650219262792469,4.689873813103745,4.862237926599416,4.65060858054383,4.616324812977963,4.841868004335852,4.698496141973184,4.68418219133341,4.63815921782272,4.726534529849519,4.931596846881144,4.853259637856374,4.689823355970036,4.8405942191169435,4.795161080257521,4.894304389376457,4.814974984251836,4.116656884123579,4.66261033430931,4.646946537444905,4.165958526950823,4.622005922784504,4.558436427501893
b2178,4.039357659409704,3.5725641849361187,3.8650191164645937,4.43041530259596,3.8940272883649163,3.8526193337805417,3.695578038961165,4.029682968961212,3.5878576391068457,3.708379570558538,3.999824862997492,3.8325905404665153,3.64138026255721,3.9861317631805027,3.5527164963686344,3.9278472017498536,4.1765614308380865,3.9533437834964786,3.830281386930395,3.6759416462047243,3.985757822452883,3.535837669350471,3.596374806945361,3.6393320663459297,3.588297899242605
b2179,4.055358942976722,3.9026728406958657,4.051574644456125,4.892245248857548,4.0199027904170155,3.7030323458273915,4.023673022782398,4.08552658835054,3.837955541055842,3.8367628604081068,4.4881895515557995,4.048909047119887,4.181955116597034,4.10014765887344,4.014183932518724,4.21703099718557,4.189233305873787,4.025703090346421,3.8008971685790933,3.8905198358359074,4.140212544220991,4.0073173580806065,3.8256246097241826,4.348142874300237,4.031342545964238
